18223229	0.015063
18223230	0.871732
18223231	-0.314425
18223232	0.015063
18223233	0.146858
18223234	0.212756
18223235	0.278654
18223236	-0.0508346
18223237	1.53071
18223238	0.674039
18223239	0.608142
18223240	2.91456
18223241	0.146858
18223242	-0.248528
18223243	-1.43468
18223244	2.25558
18223245	0.93763
18223246	0.344551
18223247	-0.18263
18223248	0.608142
18223249	0.015063
18223250	0.344551
18223251	0.212756
18223252	-0.116732
18223253	-0.512118
18223254	-0.314425
18223255	-0.512118
18223256	0.015063
18223257	-0.578016
18223258	-0.314425
18223259	0.93763
18223260	-0.0508346
18223261	-0.314425
18223262	-0.248528
18223263	-2.35725
18223264	0.344551
18223265	-0.0508346
18223266	-1.56648
18223267	0.212756
18223268	0.212756
18223269	2.65097
18223270	-0.643913
18223271	0.015063
18223272	0.542244
18223273	-0.907504
18223274	0.015063
18223275	-0.512118
18223276	-0.248528
18223277	-0.0508346
18223278	0.212756
18223279	0.476346
18223280	0.015063
18223281	-0.116732
18223282	1.13532
18223283	-0.116732
18223284	1.26712
18223285	-0.248528
18223286	-0.973402
18223287	-0.643913
18223288	1.46481
18223289	0.344551
18223290	-1.43468
18223291	3.37584
18223292	0.674039
18223293	-0.44622
18223294	0.146858
18223295	-0.512118
18223296	0.146858
18223297	-0.0508346
18223298	-0.512118
18223299	-0.116732
18223300	-0.44622
18223301	-0.116732
18223302	0.93763
18223303	1.46481
18223304	0.0809606
18223305	0.278654
18223306	-0.314425
18223307	0.0809606
18223308	1.39891
18223309	0.674039
18223310	0.0809606
18223311	0.212756
18223312	0.344551
18223313	-0.18263
18223314	-0.775709
18223315	0.146858
18223316	-1.17109
18223317	-0.709811
18223318	-1.1052
18223319	-1.56648
18223320	2.32148
18223321	1.00353
18223322	0.871732
18223323	-2.68674
18223324	0.0809606
18223325	-0.380323
18223326	-0.709811
18223327	-0.512118
18223328	-0.841606
18223329	0.015063
18223330	-0.248528
18223331	-0.18263
18223332	0.015063
18223333	-0.116732
18223334	-0.314425
18223335	-3.807
18223336	-0.775709
18223337	0.608142
18223338	-0.248528
18223339	-1.0393
18223340	-1.0393
18223341	-0.578016
18223342	-0.248528
18223343	-0.380323
18223344	0.212756
18223345	-0.116732
18223346	-1.76417
18223347	-0.0508346
18223348	-0.0508346
18223349	0.015063
18223350	-2.15956
18223351	0.015063
18223352	0.015063
18223353	-2.29135
18223354	-2.29135
18223355	-0.973402
18223356	-0.973402
18223357	-0.841606
18223358	-0.973402
18223359	1.00353
18223360	-0.380323
18223361	-0.0508346
18223362	0.542244
18223363	-0.18263
18223364	0.146858
18223365	-0.0508346
18223366	0.410449
18223367	-0.380323
18223368	-0.0508346
18223369	0.015063
18223370	0.805835
18223371	0.476346
18223372	-0.44622
18223373	-0.0508346
18223374	1.13532
18223375	-0.512118
18223376	-0.248528
18223377	-0.116732
18223378	1.39891
18223379	1.26712
18223380	-0.248528
18223381	-0.775709
18223382	-0.512118
18223383	0.608142
18223384	-0.775709
18223385	-1.69828
18223386	0.344551
18223387	-0.0508346
18223388	-0.0508346
18223389	-1.63238
18223390	-0.18263
18223391	1.00353
18223392	0.278654
18223393	-0.841606
18223394	0.278654
18223395	-0.643913
18223396	0.212756
18223397	1.00353
18223398	0.146858
18223399	0.0809606
18223400	0.344551
18223401	0.212756
18223402	0.542244
18223403	0.278654
18223404	0.278654
18223405	0.0809606
18223406	0.278654
18223407	0.608142
18223408	-1.50058
18223409	-0.116732
18223410	-0.775709
18223411	1.7943
18223412	0.344551
18223413	0.410449
18223414	0.146858
18223415	-0.0508346
18223416	2.12379
18223417	0.476346
18223418	-0.841606
18223419	-1.76417
18223420	-1.50058
18223421	1.6625
18223422	0.015063
18223423	-0.44622
18223424	-0.512118
18223425	-0.44622
18223426	0.476346
18223427	1.53071
18223428	0.93763
18223429	0.805835
18223430	0.476346
18223431	0.0809606
18223432	0.871732
18223433	0.410449
18223434	1.13532
18223435	0.146858
18223436	-0.314425
18223437	0.0809606
18223438	0.146858
18223439	0.0809606
18223440	1.00353
18223441	1.00353
18223442	2.25558
18223443	1.59661
18223444	3.63943
18223445	0.015063
18223446	1.6625
18223447	2.98046
18223448	2.18969
18223449	0.015063
18223450	1.7943
18223451	3.90302
18223452	2.51917
18223453	3.11225
18223454	2.18969
18223455	0.015063
18223456	0.212756
18223457	0.608142
18223458	1.33302
18223459	-1.1052
18223460	0.608142
18223461	1.59661
18223462	2.25558
18223463	0.542244
18223464	2.05789
18223465	0.410449
18223466	2.25558
18223467	0.93763
18223468	1.33302
18223469	2.91456
18223470	2.84866
18223471	1.46481
18223472	0.0809606
18223473	2.12379
18223474	-0.314425
18223475	1.53071
18223476	2.84866
18223477	0.871732
18223478	0.278654
18223479	3.30994
18223480	0.542244
18223481	1.7284
18223482	0.278654
18223483	-0.248528
18223484	-0.116732
18223485	0.542244
18223486	0.410449
18223487	-0.0508346
18223488	0.0809606
18223489	0.212756
18223490	-0.907504
18223491	0.146858
18223492	1.53071
18223493	0.0809606
18223494	0.146858
18223495	0.608142
18223496	0.015063
18223497	0.674039
18223498	0.674039
18223499	1.00353
18223500	3.11225
18223501	0.146858
18223502	0.146858
18223503	0.344551
18223504	1.92609
18223505	0.278654
18223506	1.13532
18223507	1.92609
18223508	0.805835
18223509	1.7943
18223510	0.739937
18223511	1.92609
18223512	0.739937
18223513	0.805835
18223514	0.739937
18223515	-0.0508346
18223516	0.805835
18223517	0.805835
18223518	0.871732
18223519	0.146858
18223520	2.45328
18223521	0.674039
18223522	-0.0508346
18223523	1.7943
18223524	0.608142
18223525	0.739937
18223526	2.18969
18223527	1.59661
18223528	0.542244
18223529	0.608142
18223530	0.476346
18223531	0.278654
18223532	3.90302
18223533	0.608142
18223534	0.410449
18223535	-0.0508346
18223536	0.542244
18223537	0.805835
18223538	-0.116732
18223539	0.0809606
18223540	-0.380323
18223541	-0.512118
18223542	1.59661
18223543	1.53071
18223544	0.278654
18223545	1.7943
18223546	1.06943
18223547	1.59661
18223548	1.7943
18223549	1.20122
18223550	0.278654
18223551	1.26712
18223552	1.26712
18223553	-0.248528
18223554	0.344551
18223555	0.146858
18223556	0.344551
18223557	0.146858
18223558	0.015063
18223559	0.608142
18223560	1.20122
18223561	0.93763
18223562	0.476346
18223563	0.93763
18223564	1.7943
18223565	0.015063
18223566	1.53071
18223567	1.39891
18223568	2.71687
18223569	1.06943
18223570	0.212756
18223571	0.015063
18223572	3.44174
18223573	0.739937
18223574	0.739937
18223575	4.36431
18223576	1.33302
18223577	-1.30289
18223578	1.26712
18223579	1.13532
18223580	0.344551
18223581	-0.248528
18223582	0.739937
18223583	4.29841
18223584	0.674039
18223585	1.6625
18223586	1.13532
18223587	1.8602
18223588	1.99199
18223589	1.00353
18223590	0.0809606
18223591	1.53071
18223592	-0.0508346
18223593	3.50764
18223594	0.278654
18223595	0.805835
18223596	-0.248528
18223597	1.06943
18223598	0.278654
18223599	0.871732
18223600	0.212756
18223601	1.53071
18223602	1.06943
18223603	2.25558
18223604	-0.380323
18223605	1.20122
18223606	0.93763
18223607	0.212756
18223608	0.015063
18223609	0.015063
18223610	-0.314425
18223611	0.344551
18223612	0.410449
18223613	0.278654
18223614	-0.314425
18223615	0.015063
18223616	-0.0508346
18223617	0.015063
18223618	-0.116732
18223619	-0.973402
18223620	0.739937
18223621	-0.0508346
18223622	-0.578016
18223623	0.608142
18223624	2.05789
18223625	-0.248528
18223626	-0.380323
18223627	-0.380323
18223628	0.0809606
18223629	-0.314425
18223630	0.608142
18223631	1.06943
18223632	0.015063
18223633	0.146858
18223634	1.13532
18223635	-0.18263
18223636	0.212756
18223637	1.33302
18223638	-0.841606
18223639	1.33302
18223640	1.7284
18223641	-0.0508346
18223642	0.015063
18223643	1.26712
18223644	0.871732
18223645	2.32148
18223646	-0.314425
18223647	-0.314425
18223648	-0.578016
18223649	0.0809606
18223650	-0.578016
18223651	0.278654
18223652	-0.248528
18223653	0.212756
18223654	-0.907504
18223655	0.871732
18223656	-0.380323
18223657	0.146858
18223658	0.739937
18223659	0.871732
18223660	0.871732
18223661	1.26712
18223662	1.13532
18223663	-0.248528
18223664	0.146858
18223665	0.344551
18223666	-0.907504
18223667	0.805835
18223668	0.278654
18223669	0.146858
18223670	-0.44622
18223671	0.0809606
18223672	0.410449
18223673	0.146858
18223674	1.33302
18223675	-0.18263
18223676	1.13532
18223677	-0.248528
18223678	-0.116732
18223679	0.146858
18223680	0.476346
18223681	0.476346
18223682	0.344551
18223683	-0.18263
18223684	1.00353
18223685	1.7943
18223686	-0.512118
18223687	1.39891
18223688	0.674039
18223689	0.212756
18223690	0.476346
18223691	1.06943
18223692	0.146858
18223693	0.739937
18223694	-0.380323
18223695	0.212756
18223696	-1.69828
18223697	0.871732
18223698	1.8602
18223699	1.20122
18223700	2.38738
18223701	0.0809606
18223702	0.542244
18223703	0.608142
18223704	1.13532
18223705	0.212756
18223706	0.146858
18223707	1.20122
18223708	-0.314425
18223709	0.608142
18223710	0.212756
18223711	0.674039
18223712	-0.248528
18223713	1.7943
18223714	1.46481
18223715	1.33302
18223716	0.410449
18223717	-0.116732
18223718	1.39891
18223719	-0.775709
18223720	0.410449
18223721	0.674039
18223722	-0.380323
18223723	-0.775709
18223724	1.13532
18223725	0.410449
18223726	1.26712
18223727	1.39891
18223728	1.20122
18223729	0.212756
18223730	3.50764
18223731	1.39891
18223732	0.871732
18223733	0.344551
18223734	1.26712
18223735	1.59661
18223736	-1.1052
18223737	0.344551
18223738	0.608142
18223739	-0.0508346
18223740	0.805835
18223741	0.0809606
18223742	0.146858
18223743	0.015063
18223744	1.33302
18223745	0.015063
18223746	1.92609
18223747	1.6625
18223748	1.8602
18223749	2.45328
18223750	0.410449
18223751	2.18969
18223752	0.93763
18223753	3.37584
18223754	0.344551
18223755	1.92609
18223756	1.99199
18223757	1.20122
18223758	-0.512118
18223759	0.410449
18223760	0.805835
18223761	1.8602
18223762	0.146858
18223763	-0.116732
18223764	0.278654
18223765	0.739937
18223766	1.53071
18223767	-0.116732
18223768	1.26712
18223769	0.410449
18223770	0.0809606
18223771	1.7284
18223772	0.0809606
18223773	0.410449
18223774	1.46481
18223775	-3.60931
18223776	0.542244
18223777	-1.0393
18223778	-0.578016
18223779	-2.09366
18223780	-0.512118
18223781	0.015063
18223782	0.0809606
18223783	-0.18263
18223784	-0.248528
18223785	-1.30289
18223786	-0.709811
18223787	-1.23699
18223788	1.7943
18223789	-0.380323
18223790	0.0809606
18223791	0.278654
18223792	0.674039
18223793	0.0809606
18223794	0.608142
18223795	2.58507
18223796	0.476346
18223797	3.50764
18223798	-1.43468
18223799	1.06943
18223800	0.476346
18223801	0.608142
18223802	2.18969
18223803	0.674039
18223804	0.212756
18223805	1.00353
18223806	1.8602
18223807	1.6625
18223808	2.05789
18223809	1.26712
18223810	-0.512118
18223811	0.542244
18223812	-0.314425
18223813	-0.0508346
18223814	0.542244
18223815	0.0809606
18223816	0.542244
18223817	0.608142
18223818	0.278654
18223819	0.674039
18223820	1.8602
18223821	0.278654
18223822	1.13532
18223823	0.93763
18223824	0.542244
18223825	1.46481
18223826	0.542244
18223827	0.542244
18223828	1.13532
18223829	2.32148
18223830	3.77123
18223831	1.8602
18223832	2.05789
18223833	1.53071
18223834	2.25558
18223835	0.608142
18223836	1.7284
18223837	1.8602
18223838	0.410449
18223839	-0.0508346
18223840	0.0809606
18223841	1.82101
18223842	-0.34463
18223843	-0.942047
18223844	1.14891
18223845	1.14891
18223846	3.1652
18223847	1.07424
18223848	1.29827
18223849	0.70085
18223850	2.11972
18223851	0.17811
18223852	-0.0459213
18223853	-1.16608
18223854	-0.792693
18223855	-1.16608
18223856	0.17811
18223857	-0.269953
18223858	0.476819
18223859	1.89569
18223860	-0.120598
18223861	-0.0459213
18223862	-0.718016
18223863	0.775528
18223864	1.22359
18223865	-0.34463
18223866	0.17811
18223867	0.327465
18223868	1.44762
18223869	-0.419307
18223870	-0.269953
18223871	-0.195276
18223872	-0.120598
18223873	-0.120598
18223874	-2.88365
18223875	-1.01672
18223876	0.252787
18223877	-0.568661
18223878	-0.34463
18223879	-1.31543
18223880	-0.419307
18223881	-0.269953
18223882	-0.493984
18223883	-0.643339
18223884	-0.34463
18223885	-1.61414
18223886	-2.95833
18223887	-1.01672
18223888	-1.24076
18223889	-0.120598
18223890	-1.01672
18223891	-2.36091
18223892	-0.120598
18223893	0.17811
18223894	-0.718016
18223895	-5.348
18223896	-0.34463
18223897	-0.34463
18223898	-1.0914
18223899	-2.95833
18223900	0.551496
18223901	0.103433
18223902	-0.0459213
18223903	-1.01672
18223904	-0.195276
18223905	-0.195276
18223906	-1.16608
18223907	-0.419307
18223908	-0.195276
18223909	-0.195276
18223910	0.551496
18223911	-0.0459213
18223912	-0.34463
18223913	-1.0914
18223914	-0.0459213
18223915	0.103433
18223916	-1.01672
18223917	-0.120598
18223918	-1.01672
18223919	-0.419307
18223920	-2.88365
18223921	0.252787
18223922	-0.419307
18223923	-1.39011
18223924	-0.419307
18223925	-2.28624
18223926	-3.48107
18223927	-1.24076
18223928	-0.493984
18223929	-2.0622
18223930	-0.568661
18223931	-0.942047
18223932	0.327465
18223933	-0.195276
18223934	-1.0914
18223935	-1.31543
18223936	0.252787
18223937	0.327465
18223938	-0.195276
18223939	0.0287559
18223940	-1.01672
18223941	-0.568661
18223942	-0.568661
18223943	-1.24076
18223944	-1.01672
18223945	0.103433
18223946	-0.195276
18223947	-0.942047
18223948	-0.568661
18223949	-1.24076
18223950	0.551496
18223951	-1.31543
18223952	-0.792693
18223953	-1.24076
18223954	0.551496
18223955	-1.16608
18223956	-0.419307
18223957	0.0287559
18223958	-2.36091
18223959	-0.195276
18223960	-0.269953
18223961	-0.269953
18223962	-0.643339
18223963	-0.419307
18223964	-0.120598
18223965	1.14891
18223966	-0.568661
18223967	-0.0459213
18223968	-0.86737
18223969	-2.0622
18223970	-1.01672
18223971	-0.493984
18223972	-1.31543
18223973	-1.39011
18223974	-0.195276
18223975	-0.568661
18223976	0.103433
18223977	-0.120598
18223978	1.59698
18223979	0.17811
18223980	0.17811
18223981	-0.493984
18223982	0.402142
18223983	-1.16608
18223984	-1.16608
18223985	-1.31543
18223986	-1.46479
18223987	0.103433
18223988	-1.31543
18223989	-0.0459213
18223990	-1.31543
18223991	-1.7635
18223992	-0.643339
18223993	0.252787
18223994	-0.195276
18223995	-0.419307
18223996	-0.0459213
18223997	0.402142
18223998	0.327465
18223999	-0.269953
18224000	-3.48107
18224001	-0.718016
18224002	0.252787
18224003	-1.24076
18224004	0.0287559
18224005	-1.16608
18224006	-1.68882
18224007	0.476819
18224008	0.402142
18224009	0.103433
18224010	-1.39011
18224011	0.70085
18224012	-0.718016
18224013	-0.568661
18224014	0.476819
18224015	0.103433
18224016	-0.419307
18224017	-0.792693
18224018	-0.269953
18224019	-0.718016
18224020	0.327465
18224021	0.402142
18224022	-0.34463
18224023	-0.493984
18224024	-1.91285
18224025	0.402142
18224026	0.17811
18224027	-0.942047
18224028	-1.01672
18224029	-0.493984
18224030	-2.13688
18224031	-0.269953
18224032	-0.643339
18224033	-0.643339
18224034	0.626173
18224035	0.17811
18224036	-0.419307
18224037	-0.568661
18224038	-0.419307
18224039	-0.718016
18224040	0.402142
18224041	0.0287559
18224042	-1.0914
18224043	-0.419307
18224044	-0.0459213
18224045	0.252787
18224046	1.07424
18224047	-0.195276
18224048	0.0287559
18224049	-0.0459213
18224050	-0.120598
18224051	-0.120598
18224052	-1.39011
18224053	0.0287559
18224054	-3.25704
18224055	-2.7343
18224056	-0.0459213
18224057	-0.195276
18224058	-1.31543
18224059	-1.61414
18224060	-1.01672
18224061	-0.269953
18224062	-0.942047
18224063	0.103433
18224064	0.103433
18224065	0.775528
18224066	0.17811
18224067	-1.0914
18224068	-0.718016
18224069	-1.31543
18224070	-0.643339
18224071	-0.568661
18224072	-1.46479
18224073	0.327465
18224074	-0.269953
18224075	0.103433
18224076	-0.34463
18224077	-0.568661
18224078	-0.493984
18224079	-1.31543
18224080	-1.0914
18224081	-0.942047
18224082	1.37294
18224083	0.476819
18224084	-0.195276
18224085	0.0287559
18224086	0.999559
18224087	-0.0459213
18224088	-1.24076
18224089	-0.493984
18224090	-0.269953
18224091	-0.86737
18224092	0.103433
18224093	0.103433
18224094	0.327465
18224095	-0.120598
18224096	0.626173
18224097	2.64246
18224098	0.626173
18224099	1.37294
18224100	0.626173
18224101	-0.269953
18224102	-0.568661
18224103	-1.24076
18224104	-0.419307
18224105	-0.34463
18224106	-0.493984
18224107	0.17811
18224108	0.17811
18224109	0.103433
18224110	-0.269953
18224111	0.103433
18224112	1.44762
18224113	0.476819
18224114	0.103433
18224115	-0.269953
18224116	-1.31543
18224117	0.17811
18224118	-1.0914
18224119	-2.0622
18224120	0.0287559
18224121	-1.01672
18224122	-1.24076
18224123	-1.68882
18224124	-2.13688
18224125	-0.195276
18224126	-0.568661
18224127	-0.419307
18224128	-0.568661
18224129	0.17811
18224130	0.924882
18224131	0.103433
18224132	0.17811
18224133	0.252787
18224134	0.0287559
18224135	-1.61414
18224136	0.924882
18224137	-0.86737
18224138	-1.24076
18224139	-0.419307
18224140	0.775528
18224141	0.850205
18224142	0.402142
18224143	-0.195276
18224144	-1.0914
18224145	-1.39011
18224146	-0.120598
18224147	-0.269953
18224148	-0.34463
18224149	1.5223
18224150	-0.195276
18224151	0.850205
18224152	-2.13688
18224153	1.44762
18224154	-0.195276
18224155	-0.0459213
18224156	1.22359
18224157	2.26907
18224158	0.924882
18224159	-0.269953
18224160	-0.792693
18224161	-0.195276
18224162	0.924882
18224163	1.44762
18224164	0.252787
18224165	1.59698
18224166	-0.0459213
18224167	3.83729
18224168	-0.34463
18224169	-0.493984
18224170	0.626173
18224171	0.999559
18224172	0.775528
18224173	-0.0459213
18224174	0.0287559
18224175	0.626173
18224176	0.999559
18224177	-0.493984
18224178	-0.120598
18224179	-0.0459213
18224180	-1.16608
18224181	0.17811
18224182	0.402142
18224183	0.252787
18224184	0.551496
18224185	0.476819
18224186	0.476819
18224187	0.924882
18224188	-0.419307
18224189	0.850205
18224190	-0.269953
18224191	-0.120598
18224192	1.82101
18224193	0.0287559
18224194	-0.269953
18224195	3.31455
18224196	1.22359
18224197	3.31455
18224198	1.97036
18224199	3.91197
18224200	1.14891
18224201	3.31455
18224202	1.82101
18224203	0.252787
18224204	0.70085
18224205	2.41843
18224206	2.41843
18224207	0.0287559
18224208	1.07424
18224209	1.89569
18224210	1.14891
18224211	0.103433
18224212	0.252787
18224213	0.252787
18224214	1.5223
18224215	-0.0459213
18224216	0.70085
18224217	3.83729
18224218	3.23987
18224219	1.37294
18224220	1.97036
18224221	0.103433
18224222	0.17811
18224223	1.82101
18224224	1.5223
18224225	0.999559
18224226	3.31455
18224227	1.89569
18224228	1.59698
18224229	3.91197
18224230	3.91197
18224231	1.59698
18224232	1.14891
18224233	0.626173
18224234	1.44762
18224235	1.44762
18224236	1.44762
18224237	0.327465
18224238	2.64246
18224239	0.70085
18224240	3.31455
18224241	3.91197
18224242	2.4931
18224243	0.70085
18224244	0.70085
18224245	-0.34463
18224246	0.103433
18224247	0.103433
18224248	1.14891
18224249	0.775528
18224250	-0.643339
18224251	0.327465
18224252	-0.0459213
18224253	0.0287559
18224254	0.252787
18224255	-0.419307
18224256	-1.01672
18224257	2.71713
18224258	0.402142
18224259	1.82101
18224260	0.551496
18224261	1.67165
18224262	0.999559
18224263	-0.0459213
18224264	0.551496
18224265	0.626173
18224266	1.97036
18224267	1.07424
18224268	0.70085
18224269	1.22359
18224270	-0.120598
18224271	-0.120598
18224272	0.551496
18224273	1.74633
18224274	3.1652
18224275	0.476819
18224276	0.775528
18224277	0.17811
18224278	-0.195276
18224279	-0.120598
18224280	0.327465
18224281	0.402142
18224282	0.70085
18224283	0.775528
18224284	0.775528
18224285	0.0287559
18224286	0.0287559
18224287	-0.195276
18224288	-0.34463
18224289	-0.718016
18224290	1.37294
18224291	0.327465
18224292	-0.195276
18224293	0.327465
18224294	-1.39011
18224295	0.327465
18224296	0.476819
18224297	0.252787
18224298	-0.419307
18224299	-0.34463
18224300	0.0287559
18224301	-0.568661
18224302	-0.792693
18224303	0.252787
18224304	0.327465
18224305	0.0287559
18224306	-0.269953
18224307	1.67165
18224308	0.850205
18224309	-0.120598
18224310	1.89569
18224311	0.551496
18224312	-0.195276
18224313	-0.195276
18224314	0.17811
18224315	2.26907
18224316	1.37294
18224317	-0.120598
18224318	1.22359
18224319	3.38923
18224320	0.252787
18224321	0.17811
18224322	0.402142
18224323	0.850205
18224324	-0.942047
18224325	0.252787
18224326	0.70085
18224327	0.402142
18224328	3.38923
18224329	2.71713
18224330	0.70085
18224331	1.07424
18224332	1.74633
18224333	0.551496
18224334	-0.269953
18224335	0.252787
18224336	-0.120598
18224337	0.252787
18224338	-0.195276
18224339	-0.269953
18224340	1.07424
18224341	0.103433
18224342	1.44762
18224343	2.41843
18224344	-0.419307
18224345	0.551496
18224346	-0.568661
18224347	-0.120598
18224348	0.0287559
18224349	0.924882
18224350	0.476819
18224351	0.103433
18224352	1.44762
18224353	0.17811
18224354	-0.419307
18224355	-0.34463
18224356	3.01584
18224357	0.775528
18224358	0.70085
18224359	0.17811
18224360	0.999559
18224361	0.402142
18224362	0.626173
18224363	-1.68882
18224364	-0.120598
18224365	0.775528
18224366	-0.120598
18224367	0.775528
18224368	-0.419307
18224369	0.775528
18224370	0.103433
18224371	1.37294
18224372	0.551496
18224373	1.74633
18224374	0.551496
18224375	0.252787
18224376	-0.0459213
18224377	-0.792693
18224378	0.626173
18224379	2.56778
18224380	0.850205
18224381	-0.419307
18224382	0.17811
18224383	0.402142
18224384	1.14891
18224385	-0.0459213
18224386	1.14891
18224387	0.327465
18224388	-0.120598
18224389	0.0287559
18224390	1.89569
18224391	-0.195276
18224392	0.103433
18224393	-0.34463
18224394	0.551496
18224395	0.327465
18224396	-0.419307
18224397	1.44762
18224398	0.0287559
18224399	0.103433
18224400	0.70085
18224401	0.327465
18224402	1.22359
18224403	0.252787
18224404	0.924882
18224405	0.103433
18224406	-3.10769
18224407	0.327465
18224408	2.71713
18224409	1.14891
18224410	1.22359
18224411	-0.0459213
18224412	-0.493984
18224413	0.999559
18224414	0.327465
18224415	0.327465
18224416	1.67165
18224417	1.59698
18224418	0.0287559
18224419	-0.34463
18224420	0.327465
18224421	0.252787
18224422	0.551496
18224423	0.103433
18224424	0.476819
18224425	0.775528
18224426	0.476819
18224427	1.97036
18224428	-0.419307
18224429	3.31455
18224430	-1.91285
18224431	-0.493984
18224432	0.252787
18224433	1.44762
18224434	-0.0459213
18224435	1.22359
18224436	1.67165
18224437	0.70085
18224438	0.327465
18224439	0.850205
18224440	0.924882
18224441	0.402142
18224442	1.22359
18224443	1.07424
18224444	0.103433
18224445	-0.34463
18224446	1.07424
18224447	1.89569
18224448	0.327465
18224449	1.67165
18224450	0.17811
18224451	2.41843
18224452	1.44762
18224453	0.0287559
18224454	1.82101
18224455	-0.195276
18224456	1.37294
18224457	0.402142
18224458	2.34375
18224459	-0.0459213
18224460	-0.0459213
